record_no,evidence_status,source_classification,name,created_at_utc,modified_at_utc,size_bytes,mime_type,file_id,library_file_id,version_id,path,model_generated,sha256,current_state,transfer_attribution
5492,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件33_指數徽章33_20260114-234823_TPE_v01.txt,2026-07-24T17:43:38.767690Z,2026-07-24T17:43:40.651199Z,2116,text/plain,file_00000000ba9c81f5b28899fed2e1b281,libfile_1d662234c79c8191a0e0935cbc21316c,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件33_指數徽章33_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5493,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件34_匯率徽章34_20260114-234823_TPE_v01.txt,2026-07-24T17:43:38.769547Z,2026-07-24T17:43:40.532728Z,2102,text/plain,file_000000003a3881f583215f986d18e410,libfile_7a62be3760388191b333f6aa74d2243b,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件34_匯率徽章34_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5494,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件33_指數徽章33_20260114-234823_TPE_v01.html,2026-07-24T17:43:38.772072Z,2026-07-24T17:43:40.459865Z,2116,text/html,file_00000000b1d081f5b272e4cd2c8b13db,libfile_dace9f2cb6448191a8faaf53adcef217,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件33_指數徽章33_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5495,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件32_版面面板32_20260114-234823_TPE_v01.txt,2026-07-24T17:43:38.784200Z,2026-07-24T17:43:40.420913Z,1469,text/plain,file_0000000085ec822f85f20bdb94d904b9,libfile_303f65ea48b481919b9258af4c76b080,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件32_版面面板32_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5496,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件38_控制徽章38_20260114-234823_TPE_v01.html,2026-07-24T17:43:38.817543Z,2026-07-24T17:43:40.843590Z,1470,text/html,file_00000000eb44822f81a68531de696e51,libfile_648d57ded9708191bc3e5f0fd9089f4e,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件38_控制徽章38_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5497,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件38_控制徽章38_20260114-234823_TPE_v01.txt,2026-07-24T17:43:38.875303Z,2026-07-24T17:43:40.781830Z,1470,text/plain,file_000000007c60822fa1461b92485a8022,libfile_e91aa87c2f5c8191ab508546c1d0f457,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件38_控制徽章38_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5498,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件31_圖表面板31_20260114-234823_TPE_v01.txt,2026-07-24T17:43:38.908206Z,2026-07-24T17:43:40.518099Z,2117,text/plain,file_00000000d068820c83734d1503a746d6,libfile_79b739c8b700819190267eef4aea9101,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件31_圖表面板31_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5499,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件37_狀態徽章37_20260114-234823_TPE_v01.html,2026-07-24T17:43:38.910222Z,2026-07-24T17:43:40.610874Z,1527,text/html,file_00000000b0a0820c9de6e69391f9506c,libfile_0fdc291a02a48191a2169b49b1fc8ac9,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件37_狀態徽章37_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5500,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件37_狀態徽章37_20260114-234823_TPE_v01.txt,2026-07-24T17:43:38.912488Z,2026-07-24T17:43:41.237917Z,1527,text/plain,file_0000000095fc820cbdedffe5bd320cce,libfile_23de0a01e9e081918b867a8b941924de,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件37_狀態徽章37_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5501,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件32_版面面板32_20260114-234823_TPE_v01.html,2026-07-24T17:43:38.916203Z,2026-07-24T17:43:40.469662Z,1469,text/html,file_00000000ecec81f585f3cb33d4ada55a,libfile_fa52390bc5588191bc5b2b605e8f1f16,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件32_版面面板32_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5502,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件36_新聞徽章36_20260114-234823_TPE_v01.html,2026-07-24T17:43:38.927878Z,2026-07-24T17:43:40.852308Z,1495,text/html,file_000000005ae0820c8960430b443a301b,libfile_4321272a6f288191aae8462fdbe599b4,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件36_新聞徽章36_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5503,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件39_圖表徽章39_20260114-234823_TPE_v01.html,2026-07-24T17:43:38.942031Z,2026-07-24T17:43:40.609385Z,2117,text/html,file_000000003a80820ca713f8a756335eaf,libfile_8f745ca41c8c8191a4be71b4cd7ec80f,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件39_圖表徽章39_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5504,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件35_警示徽章35_20260114-234823_TPE_v01.txt,2026-07-24T17:43:38.949275Z,2026-07-24T17:43:40.995401Z,1526,text/plain,file_00000000eb08820cb212ea60c2640172,libfile_bebcf023121c8191a2b81e02826cd43d,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件35_警示徽章35_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5505,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件43_警示折疊43_20260114-234823_TPE_v01.html,2026-07-24T17:43:41.029739Z,2026-07-24T17:43:42.483107Z,1526,text/html,file_0000000071e081f5876c888bddf5119b,libfile_1335320ae9448191a8e39549d97f1149,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件43_警示折疊43_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5506,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件45_狀態折疊45_20260114-234823_TPE_v01.html,2026-07-24T17:43:41.042917Z,2026-07-24T17:43:44.191229Z,1527,text/html,file_00000000ce5481f5ac8265eed7bde124,libfile_27584962d4bc81919b4041ecf21b556e,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件45_狀態折疊45_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5507,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件49_指數摘要49_20260114-234823_TPE_v01.html,2026-07-24T17:43:41.045719Z,2026-07-24T17:43:42.849532Z,2116,text/html,file_00000000b22081f59f906ea1f682fc64,libfile_72f97503dafc8191a62cc0658081d69c,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件49_指數摘要49_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5508,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件39_圖表徽章39_20260114-234823_TPE_v01.txt,2026-07-24T17:43:41.065226Z,2026-07-24T17:43:43.741334Z,2117,text/plain,file_00000000f53481f59b32313b8c325dc8,libfile_12cce64a2ba08191ab9bd71f350c17b8,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件39_圖表徽章39_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5509,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件41_指數折疊41_20260114-234823_TPE_v01.html,2026-07-24T17:43:41.067602Z,2026-07-24T17:43:43.525162Z,2116,text/html,file_000000006d2c81f5aa30c8758639b105,libfile_615d098e9f70819186b59f8c0ab65a72,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件41_指數折疊41_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5510,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件40_版面徽章40_20260114-234823_TPE_v01.html,2026-07-24T17:43:41.081899Z,2026-07-24T17:43:42.784135Z,1468,text/html,file_000000005c9881f59108ce39082afa30,libfile_1e97f32d279c8191b017e95598dc13c7,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件40_版面徽章40_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5511,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件44_新聞折疊44_20260114-234823_TPE_v01.txt,2026-07-24T17:43:41.086399Z,2026-07-24T17:43:43.465134Z,1495,text/plain,file_00000000f06081f5b7ca58101fe36d5d,libfile_e15fce2dd1448191ae6140348f771616,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件44_新聞折疊44_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5512,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件42_匯率折疊42_20260114-234823_TPE_v01.txt,2026-07-24T17:43:41.099396Z,2026-07-24T17:43:42.906236Z,2102,text/plain,file_00000000313c822fb1f2d4df2c94c87c,libfile_213eb3d38f108191b71bfdc50d4f38d1,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件42_匯率折疊42_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5513,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件48_版面折疊48_20260114-234823_TPE_v01.html,2026-07-24T17:43:41.101585Z,2026-07-24T17:43:43.051860Z,1469,text/html,file_0000000008dc822f8e0daf7de29fbf6d,libfile_3ed65dca2bb081919fb4e5267488b773,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件48_版面折疊48_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5514,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件40_版面徽章40_20260114-234823_TPE_v01.txt,2026-07-24T17:43:41.129702Z,2026-07-24T17:43:43.353996Z,1468,text/plain,file_00000000bbdc81f5b0b42c61a961da77,libfile_da47203b2e008191a8d2c0535b373c0c,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件40_版面徽章40_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5515,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件43_警示折疊43_20260114-234823_TPE_v01.txt,2026-07-24T17:43:41.139482Z,2026-07-24T17:43:43.117803Z,1526,text/plain,file_00000000ed08822fab579b5f0fd5ea6f,libfile_29ed795ce24c81919a52350583de324f,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件43_警示折疊43_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5516,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件48_版面折疊48_20260114-234823_TPE_v01.txt,2026-07-24T17:43:41.207343Z,2026-07-24T17:43:42.895113Z,1469,text/plain,file_000000002550822fb94c473bd0ddeec7,libfile_af9e2451b87081918eb63910cfef62fe,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件48_版面折疊48_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5517,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件46_控制折疊46_20260114-234823_TPE_v01.html,2026-07-24T17:43:41.210349Z,2026-07-24T17:43:43.586851Z,1470,text/html,file_0000000075ac822f92adf435b60787c8,libfile_84dee77aa50881919e01b3c0e410ebde,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件46_控制折疊46_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5518,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件46_控制折疊46_20260114-234823_TPE_v01.txt,2026-07-24T17:43:41.228756Z,2026-07-24T17:43:44.155467Z,1470,text/plain,file_00000000a360822fbd1e07a5068f29d5,libfile_0bd6c83b17b88191acf13dfe5fda1807,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件46_控制折疊46_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5519,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件45_狀態折疊45_20260114-234823_TPE_v01.txt,2026-07-24T17:43:41.232288Z,2026-07-24T17:43:43.452104Z,1527,text/plain,file_0000000011f4820ca41373b1b0609e35,libfile_7269e0fb03b88191ac6f97eced28b02a,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件45_狀態折疊45_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5520,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件44_新聞折疊44_20260114-234823_TPE_v01.html,2026-07-24T17:43:41.246368Z,2026-07-24T17:43:43.280864Z,1495,text/html,file_000000000a00820c9307e6d65645e865,libfile_d86b23d65f388191a8dcf4555623451c,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件44_新聞折疊44_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5521,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件41_指數折疊41_20260114-234823_TPE_v01.txt,2026-07-24T17:43:41.256931Z,2026-07-24T17:43:42.966680Z,2116,text/plain,file_00000000e128820cb09a9dfd831f7423,libfile_60dfde1fc9ec819192983fb6c94c7a16,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件41_指數折疊41_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5522,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件47_圖表折疊47_20260114-234823_TPE_v01.html,2026-07-24T17:43:41.259374Z,2026-07-24T17:43:42.888615Z,2117,text/html,file_00000000dc8481f5a2b93eb94f3ea9b8,libfile_d559b7c2c6048191af0aa8498496a1d9,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件47_圖表折疊47_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5523,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件47_圖表折疊47_20260114-234823_TPE_v01.txt,2026-07-24T17:43:41.262044Z,2026-07-24T17:43:43.339579Z,2117,text/plain,file_00000000efa0820cbbc496f248ae2cfe,libfile_ab2152be972481919c01c4748b3e4502,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件47_圖表折疊47_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5524,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件42_匯率折疊42_20260114-234823_TPE_v01.html,2026-07-24T17:43:41.264523Z,2026-07-24T17:43:42.875086Z,2102,text/html,file_00000000b818820cad6d58cf21805642,libfile_5540731601088191800deb5c6bc7b0a2,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件42_匯率折疊42_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5525,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件51_警示摘要51_20260114-234823_TPE_v01.txt,2026-07-24T17:43:43.889283Z,2026-07-24T17:43:46.174021Z,1526,text/plain,file_000000003fa881f6b2d1c903e2deff93,libfile_6b4cd6f047388191a2dafd8d3da395e5,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件51_警示摘要51_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5526,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件54_控制摘要54_20260114-234823_TPE_v01.html,2026-07-24T17:43:43.892413Z,2026-07-24T17:43:45.238875Z,1470,text/html,file_00000000f6c481f68664765b34b5ea2f,libfile_669a563a3b80819199adca07e888724b,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件54_控制摘要54_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5527,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件53_狀態摘要53_20260114-234823_TPE_v01.txt,2026-07-24T17:43:43.902011Z,2026-07-24T17:43:45.983653Z,1527,text/plain,file_000000007f2081f6bdf5415b84bea042,libfile_afef74c9c3108191b143f3fcf76197dd,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件53_狀態摘要53_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5528,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件54_控制摘要54_20260114-234823_TPE_v01.txt,2026-07-24T17:43:43.904605Z,2026-07-24T17:43:46.093544Z,1470,text/plain,file_000000009bd081f687e227b89c7f088e,libfile_f03043979fc88191b5284af37913fb75,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件54_控制摘要54_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5529,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件50_匯率摘要50_20260114-234823_TPE_v01.txt,2026-07-24T17:43:43.908972Z,2026-07-24T17:43:46.557887Z,2101,text/plain,file_00000000949081f695562ddbc06366c1,libfile_3da4a00b7a708191a407772e26369bdf,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件50_匯率摘要50_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5530,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件59_警示條59_20260114-234823_TPE_v01.html,2026-07-24T17:43:43.911477Z,2026-07-24T17:43:46.671516Z,1520,text/html,file_000000002d8481f68f9b1a8c9bab60f5,libfile_d735853afe988191a04256542e464272,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件59_警示條59_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5531,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件55_圖表摘要55_20260114-234823_TPE_v01.txt,2026-07-24T17:43:43.914184Z,2026-07-24T17:43:46.393494Z,2117,text/plain,file_000000003a4881f6954da4aa69a4494e,libfile_578e6a4e5ca08191a93836183b57fa42,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件55_圖表摘要55_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5532,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件51_警示摘要51_20260114-234823_TPE_v01.html,2026-07-24T17:43:43.916695Z,2026-07-24T17:43:46.560404Z,1526,text/html,file_00000000a16081f6892d57ec5fcbb769,libfile_b00061e1ea048191bacfe5d95d6c6d79,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件51_警示摘要51_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5533,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件57_指數條57_20260114-234823_TPE_v01.html,2026-07-24T17:43:43.937037Z,2026-07-24T17:43:46.219711Z,2110,text/html,file_00000000b7e081f6a8e62e768470197b,libfile_9021d3de3310819194eccf042b95f848,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件57_指數條57_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5534,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件58_匯率條58_20260114-234823_TPE_v01.html,2026-07-24T17:43:43.940107Z,2026-07-24T17:43:46.254205Z,2096,text/html,file_000000005a0c81f690385f19772805a9,libfile_bc512c7711588191b2744e61977b5bde,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件58_匯率條58_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5535,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件58_匯率條58_20260114-234823_TPE_v01.txt,2026-07-24T17:43:43.942589Z,2026-07-24T17:43:46.445174Z,2096,text/plain,file_00000000008081f68f9545cd47a56283,libfile_34f713c22fd88191b10398d0b786b6d9,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件58_匯率條58_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5536,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件49_指數摘要49_20260114-234823_TPE_v01.txt,2026-07-24T17:43:43.945468Z,2026-07-24T17:43:46.947143Z,2116,text/plain,file_000000000b2081f683fa24c08acf7f6d,libfile_0fae284f91f48191aaa08780fde1a040,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件49_指數摘要49_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
